codigoestacion,codigosensor,fechaobservacion,valorobservado,nombreestacion,departamento,municipio,zonahidrografica,latitud,longitud,descripcionsensor,unidadmedida
0026255030,0027,2015-02-13T17:00:00.000,93,SANTA ISABEL VALDIVIA - AUT,ANTIOQUIA,VALDIVIA,CAUCA,7.157277778,-75.44222222,Humedad del aire 2 mt,%
0026157170,0027,2015-11-19T13:00:00.000,99,CONEJERAS2 - AUT,CALDAS,VILLAMARIA,CAUCA,4.820388889,-75.37713889,Humedad del aire 2 mt,%
0023065501,0027,2018-04-02T17:00:00.000,72.69413,PACHO  - AUT,CUNDINAMARCA,PACHO,MEDIO MAGDALENA,5.129127778,-74.15769722,Humedad del aire 2 mt,%
0026155503,0027,2017-08-13T09:45:00.000,65.19764,PLANALTO  - AUT,CALDAS,MANIZALES,CAUCA,4.989722222,-75.58971944,Humedad del aire 2 mt,%
0021085501,0027,2019-03-12T14:20:00.000,53.28083,TERUEL  - AUT,HUILA,TERUEL,ALTO MAGDALENA,2.762997222,-75.61144167,Humedad del aire 2 mt,%
0023025501,0027,2019-05-16T04:55:00.000,74.92161,MANZANARES  - AUT,CALDAS,MANZANARES,MEDIO MAGDALENA,5.163913889,-75.11740833,Humedad del aire 2 mt,%
0029065501,0027,2018-01-27T06:55:00.000,76.05306,"CIENAGA,LA  - AUT",MAGDALENA,CIÉNAGA,BAJO MAGDALENA,10.89785833,-74.08156667,Humedad del aire 2 mt,%
0026125502,0027,2017-09-18T17:00:00.000,55.9403,CAICEDONIA  - AUT,VALLE DEL CAUCA,CAICEDONIA,CAUCA,4.297558333,-75.86396111,Humedad del aire 2 mt,%
2120000102,0027,2018-11-13T04:03:00.000,92.6,COLEGIO CARLOS PIZARRO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.635,-74.205,Humedad del aire 2 mt,%
0022025040,0027,2010-11-25T10:00:00.000,93,EL DIABLO,CAUCA,PÁEZ (BELALCÁZAR),ALTO MAGDALENA,2.978,-76.064,Humedad del aire 2 mt,%
0027015501,0027,2017-05-22T08:20:00.000,95,YOLOMBO  - AUT,ANTIOQUIA,YOLOMBÓ,NECHÍ,6.580958333,-75.11487778,Humedad del aire 2 mt,%
0026125503,0027,2019-06-23T13:00:00.000,63.91831,LA SIRENA  - AUT,VALLE DEL CAUCA,SEVILLA,CAUCA,4.285,-75.9025,Humedad del aire 2 mt,%
0026165501,0027,2018-05-17T15:05:00.000,80.2855,EL CIPRES  - AUT,CALDAS,SALAMINA,CAUCA,5.433333333,-75.5,Humedad del aire 2 mt,%
0052025090,0027,2009-10-02T07:00:00.000,82,LA SIERRA - AUT,CAUCA,LA SIERRA,PATÍA,2.193833333,-76.75033333,Humedad del aire 2 mt,%
0026185501,0027,2018-11-18T10:20:00.000,78.44235,SONSON  - AUT,ANTIOQUIA,SONSÓN,CAUCA,5.677719444,-75.34780556,Humedad del aire 2 mt,%
0021202170,0027,2015-07-18T07:30:00.000,53.3,SIERRA MORENA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.167,Humedad del aire 2 mt,%
0054035501,0027,2018-01-17T06:20:00.000,95.21913,SANTIAGO GUTIERREZ  - AUT,VALLE DEL CAUCA,ARGELIA,SAN JUÁN,4.726388889,-76.11446944,Humedad del aire 2 mt,%
0044015060,0027,2018-04-21T02:00:00.000,94,ACUEDUCTO MOCOA - AUT,PUTUMAYO,MOCOA,CAQUETÁ,1.157333333,-76.65183333,Humedad del aire 2 mt,%
0021015040,0027,2014-12-17T21:00:00.000,97,LA PRIMAVERA - AUT,HUILA,SALADOBLANCO,ALTO MAGDALENA,2.021583333,-76.11433333,Humedad del aire 2 mt,%
0026145508,0027,2017-07-18T20:25:00.000,99.97689,SAN JOSE  - AUT,CALDAS,SAN JOSE,CAUCA,5.094972222,-75.79174722,Humedad del aire 2 mt,%
0026075120,0027,2015-03-14T00:00:00.000,100,LA DIANA - AUT,VALLE DEL CAUCA,FLORIDA,CAUCA,3.314055556,-76.18569444,Humedad del aire 2 mt,%
0016025501,0027,2019-02-14T05:45:00.000,72.62966,CUCUTILLA  - AUT,NORTE DE SANTANDER,CUCUTILLA,CATATUMBO,7.519455556,-72.79790278,Humedad del aire 2 mt,%
0053115501,0027,2018-10-28T14:10:00.000,64.23624,DAGUA  - AUT,VALLE DEL CAUCA,DAGUA,TAPAJE - DAGUA - DIRECTOS,3.610441667,-76.63785833,Humedad del aire 2 mt,%
0021015502,0027,2016-09-06T07:20:00.000,97,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.851416667,-76.30433056,Humedad del aire 2 mt,%
0011115501,0027,2017-12-16T02:15:00.000,91.18517,CAÑASGORDAS  - AUT,ANTIOQUIA,CAÑASGORDAS,ATRATO - DARIÉN,6.748275,-76.03155556,Humedad del aire 2 mt,%
0024015503,0027,2017-07-25T17:15:00.000,82.4,CONFINES  - AUT,SANTANDER,CONFINES,SOGAMOSO,6.373027778,-73.20760833,Humedad del aire 2 mt,%
0026125760,0027,2019-03-03T07:00:00.000,97,PEÑAS BLANCAS - AUT,QUINDÍO,CALARCÁ,CAUCA,4.481666667,-75.635277778,Humedad del aire 2 mt,%
0026125506,0027,2016-09-07T15:50:00.000,66,EL AGRADO  - AUT,QUINDÍO,MONTENEGRO,CAUCA,4.518333333,-75.7925,Humedad del aire 2 mt,%
0052025501,0027,2019-04-30T18:40:00.000,60.91418,LA VEGA  - AUT,CAUCA,LA VEGA,PATÍA,2.092941667,-76.81202778,Humedad del aire 2 mt,%
0052055220,0027,2011-08-28T04:00:00.000,89,EL PARAISO - AUT,NARIÑO,TÚQUERRES,PATÍA,1.070611111,-77.63688889,Humedad del aire 2 mt,%
0026065502,0027,2019-01-05T00:10:00.000,59.18884,TRINIDAD LA  - AUT,CAUCA,PIENDAMÓ,CAUCA,2.750555556,-76.57916667,Humedad del aire 2 mt,%
0024035360,0027,2006-01-06T05:00:00.000,96,SOCHA - AUT,BOYACÁ,SOCHA,SOGAMOSO,5.985416667,-72.99702778,Humedad del aire 2 mt,%
0021205502,0027,2017-09-12T18:35:00.000,57.70756,MISIONES  - AUT,CUNDINAMARCA,EL COLEGIO,ALTO MAGDALENA,4.544997222,-74.44055556,Humedad del aire 2 mt,%
0016015110,0027,2018-10-24T11:00:00.000,71,UNIVERSIDAD FRANCISO DE PAULA SANTANDER - AUT,NORTE DE SANTANDER,CÚCUTA,CATATUMBO,7.898777778,-72.48716667,Humedad del aire 2 mt,%
0021209940,0027,2011-09-23T15:55:00.000,51.1,GRAVILLERAS - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.533,-74.117,Humedad del aire 2 mt,%
0021202230,0027,2013-11-12T09:30:00.000,61,UAN SEDE USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.467,-74.117,Humedad del aire 2 mt,%
0026125504,0027,2018-05-18T16:40:00.000,88.01733,PARAGUAICITO  - AUT,QUINDÍO,BUENAVISTA,CAUCA,4.395555556,-75.73416667,Humedad del aire 2 mt,%
0021202230,0027,2012-07-27T02:20:00.000,90.7,UAN SEDE USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.467,-74.117,Humedad del aire 2 mt,%
0052055501,0027,2018-07-15T10:45:00.000,33.45265,OSPINA PEREZ  - AUT,NARIÑO,CONSACÁ,PATÍA,1.254722222,-77.48777778,Humedad del aire 2 mt,%
2120000104,0027,2018-12-31T22:39:00.000,83.9,COLEGIO MIGUEL ANTONIO CARO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.813,-74.031,Humedad del aire 2 mt,%
0023065180,0027,2009-01-15T14:00:00.000,60,VILLETA - AUT,CUNDINAMARCA,VILLETA,MEDIO MAGDALENA,5.016861111,-74.47097222,Humedad del aire 2 mt,%
0026205501,0027,2018-07-05T03:25:00.000,78.681,EL ROSARIO  - AUT,ANTIOQUIA,VENECIA,CAUCA,5.625830556,-75.70527778,Humedad del aire 2 mt,%
2120000102,0027,2019-02-12T03:58:00.000,91.8,COLEGIO CARLOS PIZARRO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.635,-74.205,Humedad del aire 2 mt,%
0023085270,0027,2015-01-12T17:00:00.000,55,APTO J.M CORDOVA TX GPRS,ANTIOQUIA,RIONEGRO,MEDIO MAGDALENA,6.169,-75.426,Humedad del aire 2 mt,%
0013055040,0027,2014-03-10T11:00:00.000,10,INCODER - AUT,CORDOBA,MONTERÍA,SINÚ,8.746944444,-75.91388889,Humedad del aire 2 mt,%
0026125503,0027,2018-01-30T05:15:00.000,84.56373,LA SIRENA  - AUT,VALLE DEL CAUCA,SEVILLA,CAUCA,4.285,-75.9025,Humedad del aire 2 mt,%
0016015130,0027,2015-07-29T07:00:00.000,94,ALCALDIA DE HERRAN  - AUT,NORTE DE SANTANDER,HERRÁN,CATATUMBO,7.506722222,-72.48536111,Humedad del aire 2 mt,%
0028025120,0027,2019-07-18T23:00:00.000,74,SERRANIA DEL PERIJA  - AUT,CESAR,AGUSTÍN CODAZZI,CESAR,10.02908333,-73.04619444,Humedad del aire 2 mt,%
0023055501,0027,2016-08-03T16:30:00.000,57,SANTA HELENA  - AUT,CALDAS,MARQUETALIA,MEDIO MAGDALENA,5.317497222,-74.99610833,Humedad del aire 2 mt,%
0021165502,0027,2018-03-08T06:35:00.000,83.79854,VILLARICA  - AUT,TOLIMA,VILLARRICA,ALTO MAGDALENA,3.955641667,-74.59178611,Humedad del aire 2 mt,%
0026255030,0027,2005-08-12T08:00:00.000,91,SANTA ISABEL VALDIVIA - AUT,ANTIOQUIA,VALDIVIA,CAUCA,7.157277778,-75.44222222,Humedad del aire 2 mt,%
0028035070,0027,2010-02-16T13:00:00.000,52,GUATAPURI - AUT,CESAR,VALLEDUPAR,CESAR,10.73213889,-73.39241667,Humedad del aire 2 mt,%
0013055040,0027,2012-08-06T17:00:00.000,67,INCODER - AUT,CORDOBA,MONTERÍA,SINÚ,8.746944444,-75.91388889,Humedad del aire 2 mt,%
0026195502,0027,2018-09-11T18:35:00.000,65.74552,CIUDAD BOLIVAR  - AUT,ANTIOQUIA,CIUDAD BOLÍVAR,CAUCA,5.868666667,-75.99044167,Humedad del aire 2 mt,%
0026125507,0027,2016-09-19T11:35:00.000,61,ARTURO GOMEZ  - AUT,VALLE DEL CAUCA,ALCALÁ,CAUCA,4.671388889,-75.77721944,Humedad del aire 2 mt,%
0016055120,0027,2007-04-06T04:00:00.000,96,AGUAS DE LA VIRGEN  - AUT,NORTE DE SANTANDER,OCAÑA,CATATUMBO,8.227694444,-73.3975,Humedad del aire 2 mt,%
0021015502,0027,2018-10-22T13:55:00.000,51.1466,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.851416667,-76.30433056,Humedad del aire 2 mt,%
0023065503,0027,2017-06-30T22:40:00.000,80.46803,EL MIRADOR  - AUT,CUNDINAMARCA,SASAIMA,MEDIO MAGDALENA,4.95,-74.4,Humedad del aire 2 mt,%
0023015501,0027,2017-03-21T08:15:00.000,92,FRESNO  - AUT,TOLIMA,FRESNO,MEDIO MAGDALENA,5.155638889,-75.00313611,Humedad del aire 2 mt,%
0021202180,0027,2013-08-03T01:20:00.000,79.3,QUIBA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.543,-74.156,Humedad del aire 2 mt,%
0021197430,0027,2007-03-06T19:00:00.000,79,PROVIDENCIA - PROVIDENCIA,CUNDINAMARCA,FUSAGASUGÁ,ALTO MAGDALENA,4.367,-74.3,Humedad del aire 2 mt,%
2120000107,0027,2019-03-29T11:26:00.000,67.57,LA FISCALA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.536,-74.106,Humedad del aire 2 mt,%
0044035501,0027,2019-04-28T19:40:00.000,89.13995,PAUJIL  - AUT,CAQUETA,EL PAUJIL,CAQUETÁ,1.573819444,-75.3402,Humedad del aire 2 mt,%
0021015060,0027,2009-08-03T12:00:00.000,76,MARENGO  - AUT,HUILA,PITALITO,ALTO MAGDALENA,2.221111111,-76.11888889,Humedad del aire 2 mt,%
0021015040,0027,2012-12-26T06:00:00.000,95,LA PRIMAVERA - AUT,HUILA,SALADOBLANCO,ALTO MAGDALENA,2.021583333,-76.11433333,Humedad del aire 2 mt,%
0021202200,0027,2013-04-18T03:55:00.000,80,VITELMA,BOGOTA D.C.,"BOGOTA, D.C",META,4.575,-74.072,Humedad del aire 2 mt,%
0023195190,0027,2012-01-01T03:00:00.000,84,SAN ANTONIO,SANTANDER,FLORIDABLANCA,MEDIO MAGDALENA,7.1,-73.066,Humedad del aire 2 mt,%
0026205501,0027,2018-11-05T03:55:00.000,98.44471,EL ROSARIO  - AUT,ANTIOQUIA,VENECIA,CAUCA,5.625830556,-75.70527778,Humedad del aire 2 mt,%
0024010390,0027,2016-08-30T14:00:00.000,74,El TRIANGULO - CAR,CUNDINAMARCA,LENGUAZAQUE,SOGAMOSO,5.305,-73.619,Humedad del aire 2 mt,%
0027015330,0027,2017-05-26T11:00:00.000,41,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLÍN,NECHÍ,6.221,-75.589,Humedad del aire 2 mt,%
0021215190,0027,2018-02-14T16:00:00.000,92,CAJAMARCA - AUT,TOLIMA,CAJAMARCA,ALTO MAGDALENA,4.435666667,-75.50036111,Humedad del aire 2 mt,%
0011105020,0027,2008-12-17T18:00:00.000,1,CARMEN DARIEN,CHOCÓ,CARMEN DEL DARIÉN  (CURBARADÓ),ATRATO - DARIÉN,7.154,-76.977,Humedad del aire 2 mt,%
0021105501,0027,2016-07-03T12:35:00.000,74,ALGECIRAS  - AUT,HUILA,ALGECIRAS,ALTO MAGDALENA,2.595027778,-75.22852778,Humedad del aire 2 mt,%
2120000107,0027,2019-08-26T08:04:00.000,77.61,LA FISCALA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.536,-74.106,Humedad del aire 2 mt,%
0021205505,0027,2016-12-31T22:00:00.000,96,PTAR TOCANCIPA - CAR,CUNDINAMARCA,TOCANCIPÁ,ALTO MAGDALENA,4.97,-73.918,Humedad del aire 2 mt,%
0021202170,0027,2013-06-20T03:15:00.000,78.4,SIERRA MORENA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.167,Humedad del aire 2 mt,%
0021035501,0027,2018-05-12T15:00:00.000,59.74044,ACEVEDO  - AUT,HUILA,ACEVEDO,ALTO MAGDALENA,1.763191667,-75.93224722,Humedad del aire 2 mt,%
0052015501,0027,2017-07-25T06:05:00.000,60.02532,BALBOA  - AUT,CAUCA,BALBOA,PATÍA,2.125191667,-77.19266667,Humedad del aire 2 mt,%
0052055501,0027,2017-08-15T14:25:00.000,39.79368,OSPINA PEREZ  - AUT,NARIÑO,CONSACÁ,PATÍA,1.254722222,-77.48777778,Humedad del aire 2 mt,%
0021215501,0027,2017-07-17T12:50:00.000,59.20187,ESPERANZA LA  - AUT,TOLIMA,IBAGUÉ,ALTO MAGDALENA,4.45,-75.25,Humedad del aire 2 mt,%
0051025060,0027,2009-05-30T21:00:00.000,84,BIOTOPO - AUT,NARIÑO,BARBACOAS,MIRA,1.408638889,-78.28161111,Humedad del aire 2 mt,%
0024035380,0027,2011-10-27T18:00:00.000,97,NEVADO DEL COCUY - AUT,BOYACÁ,GUICÁN,SOGAMOSO,6.509111111,-72.31416667,Humedad del aire 2 mt,%
0021195170,0027,2013-10-19T22:00:00.000,79,PAQUILO - AUT,CUNDINAMARCA,CABRERA,ALTO MAGDALENA,3.993611111,-74.39805556,Humedad del aire 2 mt,%
0021202180,0027,2012-01-02T17:00:00.000,67,QUIBA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.543,-74.156,Humedad del aire 2 mt,%
0021050090,0027,2019-08-02T02:00:00.000,79,NATAGA  - AUT,HUILA,NÁTAGA,ALTO MAGDALENA,2.551444444,-75.8065,Humedad del aire 2 mt,%
0021115010,0027,2008-12-30T10:00:00.000,61,DESIERTO TATACOA,HUILA,VILLAVIEJA,ALTO MAGDALENA,3.234,-75.168,Humedad del aire 2 mt,%
0035075070,0027,2018-07-07T17:00:00.000,87,CHINAVITA - AUT,BOYACÁ,CHINAVITA,META,5.21925,-73.35038889,Humedad del aire 2 mt,%
0023195240,0027,2016-08-20T23:00:00.000,90,AGUACHICA - AUT,CESAR,AGUACHICA,MEDIO MAGDALENA,8.123416667,-73.57986111,Humedad del aire 2 mt,%
0026125740,0027,2018-05-28T15:00:00.000,100,LA MONTAÑA - AUT,QUINDÍO,SALENTO,CAUCA,4.632777778,-75.459444444,Humedad del aire 2 mt,%
0012015100,0027,2005-02-01T05:00:00.000,93,PISTA INDIRA - AUT,ANTIOQUIA,TURBO,CARIBE - LITORAL,7.94075,-76.69616667,Humedad del aire 2 mt,%
2120700037,0027,2019-02-13T08:48:00.000,51.08,CASAS FISCALES ESCUELA DE ARTILLERÍA - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.556,-74.125,Humedad del aire 2 mt,%
0024015503,0027,2017-10-15T03:30:00.000,97.03242,CONFINES  - AUT,SANTANDER,CONFINES,SOGAMOSO,6.373027778,-73.20760833,Humedad del aire 2 mt,%
0024015506,0027,2016-10-21T16:00:00.000,44,CAPELLANIA - CAR,CUNDINAMARCA,FÚQUENE,SOGAMOSO,5.449,-73.769,Humedad del aire 2 mt,%
0021015502,0027,2019-01-22T02:00:00.000,77.241,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.851416667,-76.30433056,Humedad del aire 2 mt,%
0024015501,0027,2017-12-19T20:05:00.000,79.48378,BERTHA  - AUT,BOYACÁ,MONIQUIRÁ,SOGAMOSO,5.882777778,-73.57333056,Humedad del aire 2 mt,%
0026155220,0027,2012-05-07T02:00:00.000,96,VILLAMARIA - AUT,CALDAS,VILLAMARIA,CAUCA,5.048666667,-75.51388889,Humedad del aire 2 mt,%
0023065503,0027,2016-07-14T15:35:00.000,59,EL MIRADOR  - AUT,CUNDINAMARCA,SASAIMA,MEDIO MAGDALENA,4.95,-74.4,Humedad del aire 2 mt,%
0026125290,0027,2006-05-10T17:00:00.000,82,ARMENIA - AUT,QUINDÍO,ARMENIA,CAUCA,4.531583333,-75.69069444,Humedad del aire 2 mt,%
0026175501,0027,2017-05-22T13:20:00.000,73,RAFAEL ESCOBAR  - AUT,CALDAS,SUPIA,CAUCA,5.45,-75.63305556,Humedad del aire 2 mt,%
0026155503,0027,2018-08-06T21:15:00.000,81.06106,PLANALTO  - AUT,CALDAS,MANIZALES,CAUCA,4.989722222,-75.58971944,Humedad del aire 2 mt,%
0026095320,0027,2009-07-06T17:00:00.000,66,EL VINCULO - AUT,VALLE DEL CAUCA,BUGA,CAUCA,3.834805556,-76.30000556,Humedad del aire 2 mt,%
0026155260,0027,2016-11-14T18:00:00.000,98,SENDERO LAGUNA VERDE  - AUT,CALDAS,VILLAMARIA,CAUCA,4.840666667,-75.36161111,Humedad del aire 2 mt,%
0023065501,0027,2018-08-19T20:35:00.000,66.69701,PACHO  - AUT,CUNDINAMARCA,PACHO,MEDIO MAGDALENA,5.129127778,-74.15769722,Humedad del aire 2 mt,%
0024015506,0027,2018-07-05T09:00:00.000,95,CAPELLANIA - CAR,CUNDINAMARCA,FÚQUENE,SOGAMOSO,5.449,-73.769,Humedad del aire 2 mt,%
0026125505,0027,2016-06-20T01:40:00.000,97,LA BELLA  - AUT,QUINDÍO,CALARCÁ,CAUCA,4.501111111,-75.67138889,Humedad del aire 2 mt,%
0021015502,0027,2019-01-01T15:10:00.000,46.27499,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.851416667,-76.30433056,Humedad del aire 2 mt,%
0021202230,0027,2012-03-05T00:40:00.000,78,UAN SEDE USME - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.467,-74.117,Humedad del aire 2 mt,%
0029065501,0027,2019-01-26T06:25:00.000,81.70451,"CIENAGA,LA  - AUT",MAGDALENA,CIÉNAGA,BAJO MAGDALENA,10.89785833,-74.08156667,Humedad del aire 2 mt,%
0052055502,0027,2018-10-29T01:40:00.000,96.78428,SANDONA  - AUT,NARIÑO,SANDONÁ,PATÍA,1.300888889,-77.46035833,Humedad del aire 2 mt,%
0021205502,0027,2018-04-15T00:20:00.000,64.68444,MISIONES  - AUT,CUNDINAMARCA,EL COLEGIO,ALTO MAGDALENA,4.544997222,-74.44055556,Humedad del aire 2 mt,%
0021202170,0027,2013-10-29T01:45:00.000,67.4,SIERRA MORENA - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.167,Humedad del aire 2 mt,%
0026125509,0027,2019-01-23T00:10:00.000,70.8758,ESPERANZA LA  - AUT,QUINDÍO,PIJAO,CAUCA,4.299444444,-75.72508056,Humedad del aire 2 mt,%
0026155240,0027,2011-04-22T11:00:00.000,90,PNN NEVADOS - AUT,CALDAS,VILLAMARIA,CAUCA,4.859444444,-75.38241667,Humedad del aire 2 mt,%
0024055070,0027,2015-12-03T21:00:00.000,79,SAN  VICENTE DE CHUCURI  - AUT,SANTANDER,SAN VICENTE DE CHUCURÍ,MEDIO MAGDALENA,6.823388889,-73.47205556,Humedad del aire 2 mt,%
0052045080,0027,2010-04-07T04:00:00.000,17,UNIVERSIDAD DE NARINO  - AUT,NARIÑO,PASTO,PATÍA,1.225111111,-77.28338889,Humedad del aire 2 mt,%
0035027510,0027,2017-08-04T18:00:00.000,100,CALOSTROS BAJO - AUT,CUNDINAMARCA,LA CALERA,META,4.6645,-73.863083333,Humedad del aire 2 mt,%
0029045190,0027,2014-09-03T07:00:00.000,96,APTO ERNESTO CORTIZOS TX GPRS,ATLÁNTICO,SOLEDAD,BAJO MAGDALENA,10.918,-74.78,Humedad del aire 2 mt,%
0052055220,0027,2014-07-25T07:00:00.000,88,EL PARAISO - AUT,NARIÑO,TÚQUERRES,PATÍA,1.070611111,-77.63688889,Humedad del aire 2 mt,%
0026145504,0027,2019-08-14T22:35:00.000,79.16782,OSPIRMA  - AUT,RISARALDA,GUÁTICA,CAUCA,5.325552778,-75.812775,Humedad del aire 2 mt,%
0021201980,0027,2014-03-08T11:25:00.000,59.8,CERRO GUADALUPE - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.567,-74.05,Humedad del aire 2 mt,%
0021115501,0027,2019-04-18T05:40:00.000,76.887,TELLO  - AUT,HUILA,TELLO,ALTO MAGDALENA,2.960666667,-75.02849722,Humedad del aire 2 mt,%
0026195502,0027,2018-07-01T10:50:00.000,54.18983,CIUDAD BOLIVAR  - AUT,ANTIOQUIA,CIUDAD BOLÍVAR,CAUCA,5.868666667,-75.99044167,Humedad del aire 2 mt,%
0026125505,0027,2017-03-14T20:20:00.000,100,LA BELLA  - AUT,QUINDÍO,CALARCÁ,CAUCA,4.501111111,-75.67138889,Humedad del aire 2 mt,%
0026125507,0027,2017-05-25T05:30:00.000,98,ARTURO GOMEZ  - AUT,VALLE DEL CAUCA,ALCALÁ,CAUCA,4.671388889,-75.77721944,Humedad del aire 2 mt,%
0026165501,0027,2017-12-06T08:10:00.000,65.4954,EL CIPRES  - AUT,CALDAS,SALAMINA,CAUCA,5.433333333,-75.5,Humedad del aire 2 mt,%
0029004520,0027,2018-02-21T19:00:00.000,78,ESCUELA NAVAL BARRANQUILLA  - AUT,ATLANTICO,BARRANQUILLA,BAJO MAGDALENA,11.00638889,-74.785,Humedad del aire 2 mt,%
0028025130,0027,2014-02-06T10:00:00.000,1,LA LOMA CARBONES - AUT,CESAR,EL PASO,CESAR,9.640611111,-73.52394444,Humedad del aire 2 mt,%
0052025501,0027,2017-05-16T09:30:00.000,81.92827,LA VEGA  - AUT,CAUCA,LA VEGA,PATÍA,2.092941667,-76.81202778,Humedad del aire 2 mt,%
0052055170,0027,2013-07-14T15:00:00.000,54,LA JOSEFINA - AUT,NARIÑO,CONTADERO,PATÍA,0.930305556,-77.49119444,Humedad del aire 2 mt,%
0036015501,0027,2017-12-18T03:45:00.000,63.79033,TAMARA  - AUT,CASANARE,TÁMARA,CASANARE,5.872219444,-72.11944167,Humedad del aire 2 mt,%
0021115010,0027,2008-09-08T19:00:00.000,57,DESIERTO TATACOA,HUILA,VILLAVIEJA,ALTO MAGDALENA,3.234,-75.168,Humedad del aire 2 mt,%
0026155220,0027,2009-08-04T10:00:00.000,71,VILLAMARIA - AUT,CALDAS,VILLAMARIA,CAUCA,5.048666667,-75.51388889,Humedad del aire 2 mt,%
0054035501,0027,2017-09-27T14:10:00.000,46.12751,SANTIAGO GUTIERREZ  - AUT,VALLE DEL CAUCA,ARGELIA,SAN JUÁN,4.726388889,-76.11446944,Humedad del aire 2 mt,%
0026115501,0027,2019-08-07T11:55:00.000,48.65935,MANUEL MARIA MALLARINO  - AUT,VALLE DEL CAUCA,TRUJILLO,CAUCA,4.213611111,-76.31497222,Humedad del aire 2 mt,%
0026065501,0027,2016-06-18T23:25:00.000,73,JAMUNDI  - AUT,VALLE DEL CAUCA,JAMUNDÍ,CAUCA,3.215580556,-76.68021944,Humedad del aire 2 mt,%
0021255501,0027,2019-04-05T15:35:00.000,83.92243,LA TRINIDAD  - AUT,TOLIMA,LÍBANO,ALTO MAGDALENA,4.895,-75.04,Humedad del aire 2 mt,%
0026055501,0027,2017-12-22T12:25:00.000,52.3673,GINEBRA  - AUT,VALLE DEL CAUCA,GINEBRA,CAUCA,3.738388889,-76.22083056,Humedad del aire 2 mt,%
0026055501,0027,2017-12-17T17:00:00.000,57.54279,GINEBRA  - AUT,VALLE DEL CAUCA,GINEBRA,CAUCA,3.738388889,-76.22083056,Humedad del aire 2 mt,%
0021050090,0027,2019-08-23T19:00:00.000,79,NATAGA  - AUT,HUILA,NÁTAGA,ALTO MAGDALENA,2.551444444,-75.8065,Humedad del aire 2 mt,%
0052035501,0027,2019-01-12T10:10:00.000,62.97904,EL SAUCE  - AUT,NARIÑO,LA UNIÓN,PATÍA,1.615555556,-77.10971944,Humedad del aire 2 mt,%
2120700038,0027,2019-04-29T04:47:00.000,65.84,SAN FRANCISCO - AUT,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.562,-74.149,Humedad del aire 2 mt,%
0026125503,0027,2018-04-24T18:20:00.000,79.25413,LA SIRENA  - AUT,VALLE DEL CAUCA,SEVILLA,CAUCA,4.285,-75.9025,Humedad del aire 2 mt,%
0011025501,0027,2016-07-26T00:35:00.000,90,CARMEN DE ATRATO  - AUT,CHOCO,EL CARMEN,ATRATO - DARIÉN,5.888719444,-76.14516667,Humedad del aire 2 mt,%
0024055070,0027,2017-10-29T14:00:00.000,95,SAN  VICENTE DE CHUCURI  - AUT,SANTANDER,SAN VICENTE DE CHUCURÍ,MEDIO MAGDALENA,6.823388889,-73.47205556,Humedad del aire 2 mt,%
0021015502,0027,2019-06-01T17:50:00.000,86.05452,SAN AGUSTIN  - AUT,HUILA,SAN AGUSTÍN,ALTO MAGDALENA,1.851416667,-76.30433056,Humedad del aire 2 mt,%
0021206810,0027,2014-03-17T17:30:00.000,56.5,SAN BENITO - FOPAE,BOGOTA D.C.,"BOGOTA, D.C",ALTO MAGDALENA,4.55,-74.233,Humedad del aire 2 mt,%
0021045501,0027,2018-10-07T19:10:00.000,90.49886,OPORAPA  - AUT,HUILA,OPORAPA,ALTO MAGDALENA,2.041941667,-76.01191667,Humedad del aire 2 mt,%
